Second,Note Count
3,1
4,1
5,2
6,2
7,2
8,1
9,1
10,2
11,1
12,2
13,1
14,1
15,2
16,1
17,1
18,1
20,1
21,1
22,1
23,1
24,1
25,2
26,1
27,2
28,2
29,1
30,1
31,2
32,2
33,1
34,2
35,2
36,1
37,2
38,1
39,1
40,2
41,1
42,2
43,1
44,1
45,2
46,1
47,2
48,1
49,1
50,2
51,2
52,1
53,1
54,1
55,2
56,1
57,2
58,2
60,2
61,1
